_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
682b0d43df21a5c1da8e1acc,,62.34,93.02,62.34,53.49,78;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747651907000
682b0d2edf21a5c1da8e19f1,,69.55,92.55,69.55,55.49,87;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747651886000
6829da6fdf21a5c1da82a014,,63.15,92.13,63.15,58.08,79;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747573359000
6829da5ddf21a5c1da829f55,,81.54,93.75,87.14,73.28,102;2;1;0,time,15,-1,1,15.01,0,1.37,false,false,indonesian,,normal,false,false,false,,1747573341000
6826d966df21a5c1da65b2ea,,77.59,96.19,81.59,81.19,97;2;0;0,time,15,-1,1,15,0,3.28,false,false,indonesian,,normal,false,false,false,,1747376486000
6826d94fdf21a5c1da65b201,,75.99,93.14,75.99,64.72,95;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1747376463000
6826d93edf21a5c1da65b144,,79.19,97.25,79.19,63.61,99;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1747376446000
682581c8df21a5c1da55baab,,81.57,99.05,81.57,62.76,102;0;0;0,time,15,-1,2,15.01,0,4.1,false,false,indonesian,,normal,false,false,false,,1747288520000
682581b1df21a5c1da55b9d1,,79.98,92.59,79.98,65.91,100;0;0;0,time,15,-1,1,15,0,2.53,false,false,indonesian,,normal,false,false,false,,1747288497000
6825819bdf21a5c1da55b90b,,84.76,96.36,84.76,67.48,106;0;0;0,time,15,-1,2,15.01,0,17.29,false,false,indonesian,,normal,false,false,false,,1747288475000
6825459fdf21a5c1da538a40,,67.97,88.24,72.77,61.22,85;0;0;1,time,15,-1,5,15.01,0,12.73,false,false,indonesian,,normal,false,false,false,,1747273119000
6824105ddf21a5c1da44dc7c,,76.75,95.19,81.55,61.51,96;1;1;0,time,15,-1,1,15.01,1,2.37,false,false,indonesian,,normal,false,false,false,,1747193949000
68241048df21a5c1da44dbca,,76.79,97.03,76.79,63.45,96;0;0;0,time,15,-1,1,15,0,0.06,false,false,indonesian,,normal,false,false,false,,1747193928000
6823eef2df21a5c1da43b3e5,,71.13,96.74,71.13,62.9,89;0;0;0,time,15,-1,1,15.01,0,1.14,false,false,indonesian,,normal,false,false,false,,1747185394000
6822d4e9df21a5c1da35f9d9,,67.89,94.51,67.89,59.44,85;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1747113193000
682216f9df21a5c1da2dbb77,,83.19,93.91,89.59,75.87,104;3;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1747064569000
682216e8df21a5c1da2dba30,,83.02,96.36,83.02,67.1,104;0;0;0,time,15,-1,2,15.03,0,3.59,false,false,indonesian,,normal,false,false,false,,1747064552000
682216d2df21a5c1da2db87c,,75.15,92.11,89.54,75.13,94;5;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747064530000
682216bcdf21a5c1da2db6e6,,91.13,98.28,91.13,74.81,114;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747064508000
682213dddf21a5c1da2d8412,,69.57,95.6,69.57,63.17,87;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747063773000
682213cbdf21a5c1da2d82c0,,73.55,94.85,73.55,59.36,92;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1747063755000
68217b99df21a5c1da26184d,,80.78,96.19,80.78,63.87,101;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1747024793000
6820cf2adf21a5c1da20b6bd,,86.32,97.3,86.32,82.35,108;0;0;0,time,15,-1,4,15.01,0,16.65,false,false,indonesian,,normal,false,false,false,,1746980650000
6820cf05df21a5c1da20b4f6,,80.79,97.14,80.79,70.96,101;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1746980613000
6820b7cddf21a5c1da1fbc74,,76.78,97.14,82.37,74.98,96;1;0;0,time,15,-1,2,15,0,9.56,false,false,indonesian,,normal,false,false,false,,1746974669000
6820b45ddf21a5c1da1f9596,,72.76,92.93,72.76,68.32,91;0;0;0,time,15,-1,2,15.01,0,4.58,false,false,indonesian,,normal,false,false,false,,1746973789000
6820b447df21a5c1da1f94ad,,76.8,96.04,76.8,64.26,96;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1746973767000
6820b436df21a5c1da1f93f3,,80,94.55,84,70.69,100;2;0;0,time,15,-1,2,15,0,5.22,false,false,indonesian,,normal,false,false,false,,1746973750000
6820b41edf21a5c1da1f9312,,78.28,95.15,78.28,69.52,98;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1746973726000
6820b40edf21a5c1da1f9250,,74.37,94.17,74.37,65.19,93;0;0;0,time,15,-1,2,15.01,0,3.78,false,false,indonesian,,normal,false,false,false,,1746973710000
6820b3f6df21a5c1da1f9128,,71.96,93.94,71.96,62.98,90;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1746973686000
6820b3e3df21a5c1da1f9057,,86.29,96.49,86.29,75.13,108;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1746973667000
6820b3d0df21a5c1da1f8f80,,83.17,99.05,83.17,67.85,104;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1746973648000
6819abb5df21a5c1dad49764,,75.98,95.96,75.98,72.45,95;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1746512821000
6819ab22df21a5c1dad49160,,74.3,94.9,74.3,66.53,93;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1746512674000
6819ab10df21a5c1dad490b7,,60.72,91.57,60.72,49.48,76;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1746512656000
68196348df21a5c1dad1f535,,70.34,95.7,70.34,59.14,88;0;0;0,time,15,-1,1,15.01,0,0.04,false,false,indonesian,,normal,false,false,false,,1746494280000
6818de38df21a5c1dacbaf6b,,83.9,95.61,88.7,72.49,105;2;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1746460216000
6818afd9f90991882eff4ed0,,77.57,98.99,77.57,77.32,97;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1746448345000
6818afc8f90991882eff4dd9,,72.8,95.79,72.8,69.68,91;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1746448328000
6818afb6f90991882eff4cea,,54.39,89.89,62.39,49.56,68;3;0;0,time,15,-1,2,15,0,5.8,false,false,indonesian,,normal,false,false,false,,1746448310000
68130571f90991882ec69b16,,80.77,98.17,86.36,75.66,101;0;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1746077041000
6813055bf90991882ec69a5a,,65.59,88.17,65.59,59.14,82;0;0;0,time,15,-1,3,15,0,6.56,false,false,indonesian,,normal,false,false,false,,1746077019000
680f336c48f68b9fff33831f,,85.59,98.17,85.59,77.27,107;0;0;0,time,15,-1,1,15,0,1.78,false,false,indonesian,,normal,false,false,false,,1745826667000
680f335448f68b9fff33821f,,79.96,96.15,79.96,71.9,100;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1745826644000
680e5ab748f68b9fff2c0db0,,91.19,98.28,91.19,74.37,114;0;0;0,time,15,-1,1,15,0,1.12,false,false,indonesian,,normal,false,false,false,,1745771191000
680e319548f68b9fff2a4a48,,73.58,95.96,77.58,77.32,92;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1745760661000
680ae007571a92858c8f7bd2,,90.37,99.12,90.37,76.56,113;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1745543175000
680adff4571a92858c8f7b32,,59.97,85.71,63.97,59.89,75;3;0;0,time,15,-1,2,15.01,0,6.88,false,false,indonesian,,normal,false,false,false,,1745543156000
680adfdb571a92858c8f7a98,,70.34,90.72,70.34,63.04,88;0;0;0,time,15,-1,2,15.01,0,3.62,false,false,indonesian,,normal,false,false,false,,1745543131000
6802779b571a92858c3842c9,,67.98,90.53,68.78,60.22,85;1;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744992155000
6802778b571a92858c3841df,,57.6,89.02,57.6,49.74,72;0;0;0,time,15,-1,1,15,0,4.02,false,false,indonesian,,normal,false,false,false,,1744992139000
68027774571a92858c38409c,,71.17,91.09,71.17,61.87,89;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744992116000
68027764571a92858c383fb3,,68.77,91.58,69.57,59.39,86;1;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744992100000
68027677571a92858c3832f8,,70.36,93.68,70.36,65.1,88;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744991863000
6802765f571a92858c3831c6,,65.55,93.48,69.54,58.84,82;1;0;0,time,15,-1,2,15.01,0,6.89,false,false,indonesian,,normal,false,false,false,,1744991839000
68027644571a92858c38302b,,70.38,92.63,70.38,69.68,88;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744991812000
6801f84b435c447d2b79bc9f,,79.13,96.15,79.13,70.93,99;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744959563000
6801f838435c447d2b79bbe3,,77.58,95.1,77.58,77.09,97;0;0;0,time,15,-1,2,15,0,14.33,false,false,indonesian,,normal,false,false,false,,1744959544000
6801f816435c447d2b79baa5,,75.92,95.96,75.92,68.81,95;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1744959510000
6801f803435c447d2b79ba05,true,95.96,97.62,98.36,79.24,120;1;0;0,time,15,-1,1,15.01,0,10.73,false,false,indonesian,,normal,false,false,false,,1744959491000
6801f7de435c447d2b79b8b8,,62.39,95.4,62.39,58.18,78;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744959454000
67ff29ce435c447d2b5a67c5,,76.72,95.15,76.72,62.46,96;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744775630000
67fca5c42c70a16b7eeabcbe,,76.8,97.06,76.8,61.22,96;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744610756000
67fca5b32c70a16b7eeabbfd,,78.37,93.33,78.37,67.01,98;0;0;0,time,15,-1,4,15.01,0,7.67,false,false,indonesian,,normal,false,false,false,,1744610739000
67fca5472c70a16b7eeab779,,65.6,90.43,65.6,58.23,82;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744610631000
67fca5382c70a16b7eeab6d8,,59.95,85.56,64.74,59.66,75;4;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744610616000
67fa7fe52c70a16b7ed8852c,,67.19,89.47,67.19,66.06,84;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744469989000
67fa7cb22c70a16b7ed861eb,true,91.97,98.31,91.97,77.32,115;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744469170000
67fa7ca12c70a16b7ed86152,,75.93,94.23,79.13,75.6,95;1;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744469153000
67fa7c902c70a16b7ed86095,,56.75,92.41,56.75,50.36,71;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1744469135000
67f6282a2c70a16b7ea7084f,,75.18,95,75.18,71.72,94;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744185386000
67f628172c70a16b7ea7076a,,75.98,95,75.98,63.82,95;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1744185367000
67f628052c70a16b7ea7068a,,52.74,89.47,52.74,56.52,66;0;0;0,time,15,-1,1,15.02,0,8.16,false,false,indonesian,,normal,false,false,false,,1744185349000
67f625d82c70a16b7ea6ef79,,78.38,96.08,78.38,73.59,98;0;0;0,time,15,-1,2,15,0,2.85,false,false,indonesian,,normal,false,false,false,,1744184792000
67f625bf2c70a16b7ea6ee68,,83.98,97.22,83.98,77.21,105;0;0;0,time,15,-1,1,15,0,1.6,false,false,indonesian,,normal,false,false,false,,1744184767000
67ee089d1b4e1d1a383ae688,,79.17,98.02,79.17,77.99,99;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1743653021000
67ee088b1b4e1d1a383ae5e3,,65.58,93.18,65.58,67.15,82;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1743653003000
67ecefc11d4f6d42a882d20a,,79.96,97.12,79.96,74.49,100;0;0;0,time,15,-1,2,15.01,0,6.75,false,false,indonesian,,normal,false,false,false,,1743581121000
67eae70f1d4f6d42a86ccc73,,77.55,95.19,81.55,69.08,97;4;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1743447823000
67eae6fd1d4f6d42a86ccba9,,66.36,93.26,66.36,63.36,83;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1743447805000
67eae6eb1d4f6d42a86ccad3,,61.59,95.4,67.99,69.03,77;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1743447787000
67eae6d71d4f6d42a86cc9df,,63.93,93.26,63.93,56.32,80;0;0;0,time,15,-1,1,15.02,0,0.83,false,false,indonesian,,normal,false,false,false,,1743447767000
67eae49a1d4f6d42a86cab4d,,71.2,93.68,72,60.63,89;1;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1743447194000
67eae48a1d4f6d42a86caa83,,60.78,85.56,60.78,64.01,76;0;0;0,time,15,-1,1,15.01,0,0.55,false,false,indonesian,,normal,false,false,false,,1743447178000
67ead5c81d4f6d42a86bca77,,75.18,93.2,75.18,62.84,94;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1743443400000
67e787991d4f6d42a84d62c3,,73.19,93.63,75.99,60.67,183;0;0;1,time,30,-1,1,30,0,1.57,false,false,indonesian,,normal,false,false,false,,1743226777000
67e787741d4f6d42a84d61c6,,58.4,89.88,58.4,52.25,146;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1743226740000
67e5283bef75c1d9dcf38933,,82.4,96.26,82.4,67.48,206;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1743071291000
67e2c43af65fb0e23ff243e3,,71.98,93.3,71.98,60.75,180;0;0;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1742914618000
67e212baf65fb0e23fea87a5,,58.38,90.45,61.57,56.75,146;0;2;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1742869178000
67de67bac756633072e67c0c,,78.36,96.59,78.36,65.57,196;0;0;0,time,30,-1,3,30.02,0,7.84,false,false,indonesian,,normal,false,false,false,,1742628794000
67de676bc756633072e679c3,true,49.19,90.44,49.19,60.67,123;0;0;0,time,30,-1,1,30.01,0,1.99,false,false,english,,normal,false,false,false,,1742628715000
67d7d2964e66d8ea7e5cf8dd,true,45.52,89.06,45.52,56.31,56;0;0;0,words,10,-1,0,14.76,0,0,false,false,english,,normal,false,false,false,,1742197398000
67d7d2794e66d8ea7e5cf7ad,true,43.25,85.81,43.25,56.75,129;0;0;0,words,25,-1,2,35.79,0,19.96,false,false,english,,normal,false,false,false,,1742197369000
67d7d1e94e66d8ea7e5cf16f,true,76.75,94.15,76.75,69.56,304;0;0;0,words,50,-1,1,47.53,0,0.94,false,false,indonesian,,normal,false,false,false,,1742197225000
67d7d18d4e66d8ea7e5ced9f,,84.76,95.65,87.96,72.37,106;1;0;0,time,15,-1,1,15.01,0,1.35,false,false,indonesian,,normal,false,false,false,,1742197133000
67d7d17a4e66d8ea7e5cecce,,77.59,94.55,84.79,74.77,97;3;0;1,time,15,-1,2,15,0,3.89,false,false,indonesian,,normal,false,false,false,,1742197114000
67d7d1614e66d8ea7e5cebed,,68.78,90.2,68.78,68.6,86;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1742197089000
67d18a584e66d8ea7e1b6b18,,71.17,94.85,71.17,60.15,89;0;0;0,time,15,-1,2,15.01,0,4.06,false,false,indonesian,,normal,false,false,false,,1741785688000
67c8062f72da54e642fa3b91,,72.78,92.08,72.78,68.63,91;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1741162031000
67bfbcc99707b5a8a804fd69,,79.94,96.15,79.94,65.69,100;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1740618953000
67bb57af9707b5a8a8ce826e,,71.97,93.81,71.97,70.2,90;0;0;0,time,15,-1,2,15.01,0,1.74,false,false,indonesian,,normal,false,false,false,,1740330927000
67b94847201060369ceadc0d,,79.99,97.09,79.99,67.28,100;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1740195911000
67b94798201060369cead67b,,55.97,87.5,67.17,64.87,70;5;1;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1740195736000
67b94782201060369cead5be,,68.73,93.88,68.73,60.95,86;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1740195714000
67b94771201060369cead54e,,78.38,94.34,78.38,70.56,98;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1740195697000
67b943ca201060369ceab860,,67.17,95.79,72.77,70.23,84;1;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1740194762000
67b360c46de0b0fec4808fde,,72.77,95.83,72.77,61.83,91;0;0;0,time,15,-1,1,15.01,0,8.06,false,false,indonesian,,normal,false,false,false,,1739808964000
67b0a35c6de0b0fec46585f4,,83.14,98.11,83.14,76.62,104;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1739629404000
67b0a34c6de0b0fec4658548,,64.79,90.11,64.79,70.23,81;0;0;0,time,15,-1,4,15,0,19.26,false,false,indonesian,,normal,false,false,false,,1739629388000
67b0a3216de0b0fec4658390,,77.57,91.74,77.57,61.92,97;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1739629345000
67ae9eb56de0b0fec45092ba,,77.58,96.04,77.58,69.58,97;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1739497141000
67ac37acc60cdb1842c6a5bd,,71.19,93.33,71.19,58.23,178;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1739339692000
67a834bcc60cdb184298c7ed,,78.79,97.54,78.79,68.38,197;0;0;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1739076796000
67a6c58ec60cdb18428c4374,,63.19,91.91,63.19,62.11,158;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1738982798000
67a4b8f18049ddd215befc27,,82.79,99.04,82.79,73.15,207;0;0;0,time,30,-1,1,30,0,3.4,false,false,indonesian,,normal,false,false,false,,1738848497000
67a22a358049ddd215a05bcc,,70.78,94.79,72.38,62.69,177;1;0;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1738680885000
67a22a118049ddd215a0590d,,63.2,95.81,63.2,43.87,158;0;0;0,time,30,-1,1,30,4,1.9,false,false,indonesian,,normal,false,false,false,,1738680849000
67a10f32dbed5525562cfed4,,76.8,95.07,76.8,63.08,192;0;0;0,time,30,-1,5,30,0,15.89,false,false,indonesian,,normal,false,false,false,,1738608434000
67a10ee9dbed5525562cfa1b,,74,94.92,74,67.42,185;0;0;0,time,30,-1,1,30,0,6.25,false,false,indonesian,,normal,false,false,false,,1738608361000
679e53d7dbed55255611bf25,,43.18,85.94,43.18,75.1,54;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian_1k,,normal,false,false,false,,1738429399000
679e53c5dbed55255611be69,true,70.33,96.74,70.33,69.14,88;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian_1k,,normal,false,false,false,,1738429381000
679e39dfdbed55255610990a,,45.58,86.36,45.58,65,57;0;0;0,time,15,-1,4,15.01,0,22.61,false,false,english,,normal,false,false,false,,1738422751000
679e3981dbed5525561094e0,,83.2,97.2,83.2,69.78,104;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1738422657000
679e3970dbed552556109416,,56.77,90.48,56.77,48.06,71;0;0;0,time,15,-1,1,15.01,0,2.95,false,false,indonesian,,normal,false,false,false,,1738422640000
67991962ba6f7581641f3e28,,71.18,95.7,71.18,64.57,89;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1738086754000
6795e36649deeea627c30195,,52.76,90.79,55.16,50.45,66;2;0;0,time,15,-1,4,15.01,0,21.46,false,false,indonesian,,normal,false,false,false,,1737876326000
6795e32f49deeea627c2ffba,,65.57,91.58,71.17,77.18,82;2;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1737876271000
678d2e2c49deeea6276670bf,,68,89.58,68,67.83,85;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1737305644000
678d2e1949deeea627666fd7,,64.77,94.44,64.77,67.23,81;0;0;0,time,15,-1,2,15.01,0,2.28,false,false,indonesian,,normal,false,false,false,,1737305625000
67827cc333ee27aa12e8f6d7,,67.18,89.58,71.18,66.35,84;2;0;0,time,15,-1,1,15,0,7.21,false,false,indonesian,,normal,false,false,false,,1736604867000
678130af33ee27aa12dbf625,,70.37,90.82,70.37,62.79,176;0;0;0,time,30,-1,1,30.01,0,1.02,false,false,indonesian,,normal,false,false,false,,1736519855000
677e1c0333ee27aa12b9ae5f,,67.54,91.35,67.54,63.49,169;0;0;0,time,30,-1,2,30.03,0,14.35,false,false,indonesian,,normal,false,false,false,,1736317955000
6778b8849894964293e8eddf,,71.58,94.85,74.38,65.26,179;1;0;1,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1735964804000
6776decc9894964293d8970f,true,84.4,98.15,84.4,76.38,211;0;0;0,time,30,-1,4,30,0,14.05,false,false,indonesian,,normal,false,false,false,,1735843532000
6776de229894964293d8904e,,76.8,96.97,76.8,70.57,192;0;0;0,time,30,-1,3,30,0,9.42,false,false,indonesian,,normal,false,false,false,,1735843362000
676d850d9894964293892f49,,54.2,86.31,56.4,58.38,271;2;0;0,time,60,-1,1,60,0,7.57,false,false,indonesian,,normal,false,false,false,,1735230733000
676d84c79894964293892bc7,true,74.38,94.33,74.38,62.3,372;0;0;0,time,60,-1,4,60.01,0,21.73,false,false,indonesian,,normal,false,false,false,,1735230663000
676d844f9894964293892610,true,74.27,93.21,74.27,66.66,297;0;0;0,words,50,-1,0,47.99,0,0,false,false,indonesian,,normal,false,false,false,,1735230543000
676c450198949642937e9667,,64.94,90.19,64.94,63.02,322;0;0;0,words,50,-1,9,59.5,0,24.76,false,false,indonesian,,normal,false,false,false,,1735148801000
676c444b98949642937e8f23,true,76.6,95.31,76.6,66.81,766;0;0;0,time,120,-1,0,120,0,0,false,false,indonesian,,normal,false,false,false,,1735148619000
676c409598949642937e6a73,,86.32,94.74,88.72,69.69,108;3;0;0,time,15,-1,2,15.01,0,3.12,false,false,indonesian,,normal,false,false,false,,1735147669000
676c407f98949642937e698e,,74.4,91.43,80,73.92,93;3;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1735147647000
676c406e98949642937e68f4,,83.2,98.11,83.2,67.96,104;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1735147630000
676c405998949642937e6829,,87.16,100,87.16,63.27,109;0;0;0,time,15,-1,2,15.01,1,4.68,false,false,indonesian,,normal,false,false,false,,1735147609000
676c404298949642937e6750,,83.2,98.11,83.2,62.23,104;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1735147586000
676c403198949642937e66a0,,77.54,95.19,77.54,69.99,97;0;0;0,time,15,-1,1,15.01,0,1.55,false,false,indonesian,,normal,false,false,false,,1735147569000
676c401d98949642937e65ee,,86.38,98.18,86.38,71.54,108;0;0;0,time,15,-1,2,15,0,1.8,false,false,indonesian,,normal,false,false,false,,1735147549000
676c400998949642937e6535,,75.98,92.59,82.38,61.33,95;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1735147529000
676c3ff998949642937e6489,,75.18,94.95,75.18,59.82,94;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1735147512000
676c3fdf98949642937e637d,,77.55,90.83,77.55,76.72,97;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1735147487000
67698b909894964293676fa5,,41.59,85.48,41.59,54.27,52;0;0;0,time,15,-1,2,15.01,0,2.89,false,false,english,,normal,false,false,false,,1734970256000
67698b779894964293676e65,,47.6,89.78,49.6,64.39,119;2;0;0,time,30,-1,2,30,0,8.35,false,false,english,,normal,false,false,false,,1734970231000
67698b4c9894964293676c8a,,43.6,85.94,43.6,59.46,109;0;0;0,time,30,-1,1,30,0,1.64,false,false,english,,normal,false,false,false,,1734970188000
67698b299894964293676ade,true,48.4,90.28,50.4,56.87,121;1;0;0,time,30,-1,1,30,0,0.93,false,false,english,,normal,false,false,false,,1734970153000
