_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
65112efadaab84819fe62c18,,62.33,89.32,78.31,67.72,78;5;0;1,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1695624954000
65112ee6daab84819fe62b77,,39.97,80,39.97,39.81,50;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1695624934000
65112ed4daab84819fe62af8,,38.39,85.94,43.99,53.61,48;0;0;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1695624916000
65112eb8daab84819fe62a2f,,43.18,88.52,43.18,52.17,54;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1695624888000
65112e9edaab84819fe6296d,,39.19,85.96,39.19,40.94,49;0;0;0,time,15,-1,1,15,0,0.59,false,false,indonesian,,normal,false,false,false,,1695624862000
65112e88daab84819fe628c3,,66.36,90.2,71.96,62.35,83;2;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1695624840000
65104a62daab84819f0c686f,,61.51,88.12,71.9,55.5,77;2;0;0,time,15,-1,1,15.02,0,0.88,false,false,indonesian,,normal,false,false,false,,1695566434000
650a7804daab84819ff9840a,,77.52,97,77.52,71.19,97;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1695184900000
650a77efdaab84819ff98373,,61.58,92.77,61.58,61.61,77;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1695184879000
6502a0b7b3a5cd152605d884,,73.58,95,73.58,71.72,92;0;0;0,time,15,-1,1,15,0,1.37,false,false,indonesian,,normal,false,false,false,,1694671031000
6502a0a4b3a5cd152605d801,,67.97,91.75,71.96,57.08,85;1;0;0,time,15,-1,1,15.01,0,1.49,false,false,indonesian,,normal,false,false,false,,1694671012000
6502a091b3a5cd152605d790,,65.53,91.21,65.53,65.71,82;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1694670993000
6502a07db3a5cd152605d70e,,78.37,98,78.37,65.95,98;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1694670973000
64ffb11c1f44667c8eb7cdb0,,71.91,94.85,71.91,58.59,90;0;0;0,time,15,-1,0,15.02,0,0,false,false,indonesian,,normal,false,false,false,,1694478620000
64ffb10a1f44667c8eb4409d,,64.77,96.55,64.77,65.41,81;0;0;0,time,15,-1,2,15.01,0,10.74,false,false,indonesian,,normal,false,false,false,,1694478602000
64f3532d5123776c1c67d22f,,67.98,96.59,67.98,64.87,85;0;0;0,time,15,-1,1,15,0,9.49,false,false,indonesian,,normal,false,false,false,,1693668141000
64f3530f5123776c1c67d147,,51.59,86.42,54.38,52.59,129;2;1;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1693668111000
64ea228183e8f7f36faa85c2,,71.56,96.76,71.56,69.5,179;0;0;0,time,30,-1,0,30.02,0,0,false,false,indonesian,,normal,false,false,false,,1693065857000
64ea21ab83e8f7f36faa7f2a,,65.59,93.33,68.39,52.93,164;2;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1693065643000
64e214bc296972726c487518,,64.39,93.14,64.39,58.49,161;0;0;0,time,30,-1,4,30,0,11,false,false,indonesian,,normal,false,false,false,,1692538044000
64e1f8db296972726c104f60,,72.39,90.24,72.39,69.06,181;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1692530907000
64d88162707edb244808ee32,,60.39,91.72,61.19,57.17,151;1;0;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1691910498000
64d641cba2e92fa244e90108,,71.17,95.85,73.97,69,178;0;0;1,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1691763147000
64d4b86088a8b868fd273aed,,65.98,86.89,77.17,67.28,165;12;1;2,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1691662432000
64d37fbf88a8b868fdbfc163,,61.19,87.5,64.39,59.05,153;5;1;0,time,30,-1,1,30,0,1.07,false,false,indonesian,,normal,false,false,false,,1691582399000
64d36d3c88a8b868fd998aca,,64.78,92.74,67.18,62.92,162;1;0;0,time,30,-1,0,30.01,0,0,false,false,indonesian,,normal,false,false,false,,1691577660000
64d098ee4ebd53353e5645bd,,68.79,94.02,68.79,66.66,172;0;0;0,time,30,-1,0,30,0,0,false,false,indonesian,,normal,false,false,false,,1691392238000
64cf4cc6eec826fbdc954f41,,67.99,94.44,67.99,70.82,170;0;0;0,time,30,-1,2,30,0,10.31,false,false,indonesian,,normal,false,false,false,,1691307206000
64cf4c99eec826fbdc954e4b,,62.38,89.01,69.58,62.44,156;9;0;2,time,30,-1,2,30.01,0,10.05,false,false,indonesian,,normal,false,false,false,,1691307161000
64cf4c6ceec826fbdc954d3c,,71.15,94.68,71.15,67.32,89;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1691307116000
64cf4c5beec826fbdc954ccc,,70.39,91,70.39,59.53,88;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1691307099000
64cf4c49eec826fbdc954c65,,67.16,94.38,67.16,75.03,84;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1691307081000
64cf4c38eec826fbdc954c07,,61.51,89.77,65.51,63.26,77;2;0;0,time,15,-1,1,15.02,0,2.96,false,false,indonesian,,normal,false,false,false,,1691307064000
64ccaf88eec826fbdc6d7e1f,,74.39,95.88,74.39,73.6,93;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1691135880000
64ccaf77eec826fbdc6d7da7,,43.99,85.29,43.99,37.16,55;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1691135863000
64ccaf66eec826fbdc6d7d32,,55.18,83.33,55.18,56.88,69;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1691135846000
64cb7e5deec826fbdc1ac158,,82.39,96.33,86.39,71.81,103;2;0;0,time,15,-1,1,15,0,4.3,false,false,indonesian,,normal,false,false,false,,1691057757000
64cb7d4eeec826fbdc13e978,,63.17,91.92,77.57,71.36,79;2;1;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1691057486000
64cb0acaeec826fbdc36de5e,,61.55,88.64,61.55,61.72,77;0;0;0,time,15,-1,3,15.01,0,21.38,false,false,indonesian,,normal,false,false,false,,1691028170000
64cb09f1eec826fbdc300864,,71.95,91,77.55,73.92,90;4;1;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1691027953000
64cb09e1eec826fbdc300804,,67.96,89.69,71.16,70.2,85;2;0;0,time,15,-1,2,15.01,0,2.75,false,false,indonesian,,normal,false,false,false,,1691027937000
64cb08c5eec826fbdc3000a8,,61.55,88.42,66.34,64.62,77;1;1;0,time,15,-1,1,15.01,0,9.97,false,false,indonesian,,normal,false,false,false,,1691027653000
64cb08a5eec826fbdc2fffe2,,64.8,88.3,71.2,60.73,81;5;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1691027621000
64ca8236eec826fbdc29aa98,,71.18,95.92,77.58,66.53,89;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690993206000
64ca2345eec826fbdc6eaadc,,59.98,93.1,65.58,68.4,75;0;0;1,time,15,-1,1,15,0,0.79,false,false,indonesian,,normal,false,false,false,,1690968901000
64ca2333eec826fbdc6eaa47,,70.27,94.62,70.27,67.11,88;0;0;0,time,15,-1,1,15.03,0,13.72,false,false,indonesian,,normal,false,false,false,,1690968883000
64ca2313eec826fbdc6ea955,,52.79,88.1,62.38,55.44,66;3;2;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690968851000
64ca2302eec826fbdc6ea8dd,,70.4,93.62,70.4,74.29,88;0;0;0,time,15,-1,3,15,0,11.82,false,false,indonesian,,normal,false,false,false,,1690968834000
64ca22e0eec826fbdc6ea7f1,,78.38,94.23,78.38,64.11,98;0;0;0,time,15,-1,1,15,0,1.7,false,false,indonesian,,normal,false,false,false,,1690968800000
64ca22cdeec826fbdc6ea755,,66.36,93.75,71.96,60.17,83;0;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1690968781000
64ca2216eec826fbdc6b39d2,,76.78,94.17,76.78,74.57,96;0;0;0,time,15,-1,1,15,0,13.72,false,false,indonesian,,normal,false,false,false,,1690968598000
64c8d4ddeec826fbdcdeba0e,,67.98,92.39,69.58,64.36,85;2;0;0,time,15,-1,2,15,0,4.11,false,false,indonesian,,normal,false,false,false,,1690883293000
64c8cb55eec826fbdcca0c4a,,62.35,92.39,68.74,58.84,78;2;0;0,time,15,-1,4,15.01,0,15.06,false,false,indonesian,,normal,false,false,false,,1690880853000
64c8cb2ceec826fbdcca0b10,,77.55,100,77.55,80.55,97;0;0;0,time,15,-1,1,15.01,0,0.06,false,false,indonesian,,normal,false,false,false,,1690880812000
64c8cb18eec826fbdcca0a71,,56.8,87.64,63.2,59.45,71;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690880792000
64c8cb07eec826fbdcca09fc,,77.55,95.1,77.55,69.53,97;0;0;0,time,15,-1,1,15.01,0,0.95,false,false,indonesian,,normal,false,false,false,,1690880775000
64c5fe0f0726bb8041ffc6b8,,66.36,90.82,74.35,72.13,83;3;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1690697231000
64c5fdfb0726bb8041ffc638,,66.4,91.43,80,65.02,83;2;0;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690697211000
64c33fed0726bb8041a240d5,,72.8,96.88,72.8,72.17,91;0;0;0,time,15,-1,1,15,0,1.59,false,false,indonesian,,normal,false,false,false,,1690517485000
64c33fd90726bb8041a24053,,68,96.59,68,58.8,85;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690517465000
64c33fc80726bb8041a23feb,,71.2,93.14,78.4,69.06,89;2;1;0,time,15,-1,2,15,0,2.25,false,false,indonesian,,normal,false,false,false,,1690517448000
64c037500726bb8041b5cba6,,69.6,92.31,80.8,82.96,87;5;0;0,time,15,-1,1,15,0,11.08,false,false,indonesian,,normal,false,false,false,,1690318672000
64c037310726bb8041b5cae8,,73.6,96,79.2,80.51,92;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690318641000
64c037200726bb8041b5ca81,,76,96.12,81.6,72.96,95;3;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690318624000
64c0370b0726bb8041b5c9f2,,68,93.41,68,67.33,85;0;0;0,time,15,-1,1,15,0,7.87,false,false,indonesian,,normal,false,false,false,,1690318603000
64bcb054a8e06b256c3038e1,true,89.6,100,89.6,83.88,112;0;0;0,time,15,-1,4,15,0,23.47,false,false,indonesian,,normal,false,false,false,,1690087508000
64bcaf1aa8e06b256c2cd387,,70.4,93.62,70.4,63.41,88;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690087194000
64bcaf0aa8e06b256c2cd32d,,73.6,90.38,80,73.42,92;4;1;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1690087178000
64ba1d4ba8e06b256c310697,,64,96.39,64,61.05,80;0;0;0,time,15,-1,3,15,0,13.05,false,false,indonesian,,normal,false,false,false,,1689918795000
64b9700da8e06b256ce336a8,,79.15,96.12,79.15,74.02,99;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1689874445000
64b96f50a8e06b256ce33098,,71.95,92.93,75.95,71.36,90;2;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1689874256000
64b59c6ca8e06b256c754a9e,,68.8,91.84,75.2,68.95,86;3;0;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1689623660000
64b59690a8e06b256c67b58c,,62.28,92.86,62.28,57.88,78;0;0;0,time,15,-1,3,15.03,0,3.92,false,false,indonesian,,normal,false,false,false,,1689622160000
64b59677a8e06b256c67b4dc,,70.31,92.78,70.31,65.72,88;0;0;0,time,15,-1,5,15.02,0,18.39,false,false,indonesian,,normal,false,false,false,,1689622135000
64b59624a8e06b256c67b2a7,,66.78,95.19,71.98,70.51,167;1;0;1,time,30,-1,4,30.01,0,14.51,false,false,indonesian,,normal,false,false,false,,1689622052000
64b58ef7a8e06b256c5a1502,,66.36,93.92,68.75,55.68,166;1;0;0,time,30,-1,3,30.02,0,13.65,false,false,indonesian,,normal,false,false,false,,1689620215000
64b3e5f273193c702ec11a6c,,68.73,91.62,71.13,64.08,172;2;0;0,time,30,-1,1,30.03,0,0.72,false,false,indonesian,,normal,false,false,false,,1689511410000
64b3e5ac73193c702ec118aa,,75.2,94.95,75.2,70.83,94;0;0;0,time,15,-1,1,15,0,1.09,false,false,indonesian,,normal,false,false,false,,1689511340000
64b3e59873193c702ec11842,,72,91.82,88,76.82,90;6;1;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1689511320000
64b313d773193c702e316215,,77.6,96.15,81.6,72.4,97;2;0;1,time,15,-1,1,15,0,2.95,false,false,indonesian,,normal,false,false,false,,1689457623000
64b313c373193c702e3161c9,,69.55,97.8,69.55,69.63,87;0;0;0,time,15,-1,2,15.01,0,8.97,false,false,indonesian,,normal,false,false,false,,1689457603000
64b312e673193c702e2aab2d,,71.15,98.89,71.15,64.52,89;0;0;0,time,15,-1,7,15.01,0,30.99,false,false,indonesian,,normal,false,false,false,,1689457382000
64b0f6d573193c702e1ce046,,77.6,98.04,80.8,67.25,97;1;0;0,time,15,-1,2,15,0,14.01,false,false,indonesian,,normal,false,false,false,,1689319125000
64b0f6b573193c702e1cdf60,,63.2,91.84,76.8,71.03,79;4;0;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1689319092000
64b0f6a473193c702e1cdeeb,,68.75,91.58,71.15,64.62,86;3;0;0,time,15,-1,4,15.01,0,20.42,false,false,indonesian,,normal,false,false,false,,1689319076000
64b0f67c73193c702e1cddde,,71.2,92.66,87.2,78.41,89;5;0;2,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1689319036000
64b0f66773193c702e1cdd43,,64.76,93.48,69.55,65.88,81;1;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1689319015000
64b0f65673193c702e1cdcbb,,74.35,97,78.35,72.25,93;0;0;1,time,15,-1,1,15.01,0,0.58,false,false,indonesian,,normal,false,false,false,,1689318998000
64ab142773193c702ec54024,,77.6,92.45,83.2,74.44,97;3;2;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1688933415000
64a5116b73193c702e3e9c53,,56.76,93.42,56.76,62.24,71;0;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1688539499000
64a2832f73193c702e5ca51b,,75.15,96.91,75.15,62.19,94;0;0;0,time,15,-1,1,15.01,0,2.72,false,false,indonesian,,normal,false,false,false,,1688372015000
64a1d06273193c702e0dd747,,54.36,89.41,66.36,66.11,68;4;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1688326242000
64a0757173193c702e7715b6,,69.55,93.62,69.55,58.23,87;0;0;0,time,15,-1,2,15.01,0,6.56,false,false,indonesian,,normal,false,false,false,,1688237425000
64a05a9273193c702e417b53,,57.6,93.18,67.2,57.42,72;2;0;0,time,15,-1,4,15,0,10.45,false,false,indonesian,,normal,false,false,false,,1688230546000
64a05a7173193c702e417a6a,,72.75,96.81,72.75,73,91;0;0;0,time,15,-1,7,15.01,0,18.47,false,false,indonesian,,normal,false,false,false,,1688230513000
64a05a3d73193c702e4178f4,,61.6,92.81,61.6,59.14,154;0;0;0,time,30,-1,1,30,0,0.69,false,false,indonesian,,normal,false,false,false,,1688230461000
64a05a1b73193c702e4177f6,,63.2,95.78,63.2,59.68,158;0;0;0,time,30,-1,4,30,0,10.88,false,false,indonesian,,normal,false,false,false,,1688230427000
6499d67c969c208ffd0723f9,,70.38,94.85,75.57,77.16,176;3;0;0,time,30,-1,4,30.01,0,13.82,false,false,indonesian,,normal,false,false,false,,1687803516000
6485e8773fc01f23c8315db0,,57.18,82.23,76.37,64.04,143;19;2;2,time,30,-1,2,30.01,0,14.24,false,false,indonesian,,normal,false,false,false,,1686497399000
646f271cc7b2e74af052d5ab,,71.95,94.74,71.95,77.92,90;0;0;0,time,15,-1,2,15.01,0,1.83,false,false,indonesian,,normal,false,false,false,,1685006108000
646f2708c7b2e74af04fa77b,,59.16,85.42,67.95,59.36,74;3;0;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1685006088000
646d1c02c7b2e74af0943d8f,,54.4,92.77,61.6,40.64,68;1;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1684872194000
646d1889c7b2e74af08dc8c5,,73.6,96.84,73.6,70.23,92;0;0;0,time,15,-1,2,15,0,1.97,false,false,indonesian,,normal,false,false,false,,1684871304000
646d1874c7b2e74af08dc815,,59.16,91.36,59.16,65.66,74;0;0;0,time,15,-1,3,15.01,0,9.42,false,false,indonesian,,normal,false,false,false,,1684871284000
646d1854c7b2e74af08dc702,,67.98,92.82,73.98,64.31,170;3;0;0,time,30,-1,2,30.01,0,7.48,false,false,indonesian,,normal,false,false,false,,1684871252000
646d161bc7b2e74af0875bad,,62.76,91.48,64.76,55.44,157;1;0;0,time,30,-1,1,30.02,0,6.07,false,false,indonesian,,normal,false,false,false,,1684870683000
6468e3c6c7b2e74af0d6dd98,true,75.6,91.93,86,72.5,189;7;2;0,time,30,-1,1,30,0,0.86,false,false,indonesian,,normal,false,false,false,,1684595654000
6467ac76c7b2e74af0a310f0,,62.38,89.89,70.38,78.62,156;5;0;0,time,30,-1,8,30.01,0,27.7,false,false,indonesian,,normal,false,false,false,,1684515958000
6467ac26c7b2e74af0a30cd3,true,73.59,96.19,75.79,69.63,368;2;0;0,time,60,-1,0,60.01,0,0,false,false,indonesian,,normal,false,false,false,,1684515878000
6467abcdc7b2e74af0a30852,,63.16,91.3,69.55,57.57,79;1;1;0,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1684515789000
6467abb2c7b2e74af0a306f0,,87.2,98.2,87.2,74.46,109;0;0;0,time,15,-1,4,15,0,8.11,false,false,indonesian,,normal,false,false,false,,1684515762000
64679664c7b2e74af07c0fc4,,72.75,98.94,75.15,67.84,91;1;0;0,time,15,-1,4,15.01,0,12.92,false,false,indonesian,,normal,false,false,false,,1684510308000
64679643c7b2e74af07c0e13,,61.6,86.46,73.6,69.92,77;6;1;1,time,15,-1,1,15,0,0.04,false,false,indonesian,,normal,false,false,false,,1684510275000
64679630c7b2e74af07c0d26,,75.15,93.07,78.35,65.51,94;3;0;1,time,15,-1,3,15.01,0,2.23,false,false,indonesian,,normal,false,false,false,,1684510256000
6463f9e26d0f2738e324249d,,60.8,90.91,66.4,64.33,76;2;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1684273634000
6462506b6d0f2738e31c9054,,67.95,91.84,72.75,66.53,85;1;0;0,time,15,-1,1,15.01,0,2.72,false,false,indonesian,,normal,false,false,false,,1684164715000
646250556d0f2738e31c8f27,,58.36,89.47,73.55,70.79,73;2;3;1,time,15,-1,2,15.01,0,3.51,false,false,indonesian,,normal,false,false,false,,1684164693000
645feaa16d0f2738e3c379a7,,75.95,96.15,82.35,72.91,95;1;1;0,time,15,-1,10,15.01,0,23.15,false,false,indonesian,,normal,false,false,false,,1684007585000
645d13216d0f2738e39eea3e,,72.75,94.95,76.75,76.66,91;2;0;0,time,15,-1,10,15.01,0,36.69,false,false,indonesian,,normal,false,false,false,,1683821345000
645d12e16d0f2738e39ee6b5,,78.35,95.28,83.14,76.06,98;2;0;0,time,15,-1,3,15.01,0,9.03,false,false,indonesian,,normal,false,false,false,,1683821281000
645d12c46d0f2738e39ee522,,68,91.58,68,64.62,85;0;0;0,time,15,-1,3,15,0,4.82,false,false,indonesian,,normal,false,false,false,,1683821252000
645d12ab6d0f2738e39ee39f,,66.36,96.7,71.95,66.78,83;1;0;1,time,15,-1,0,15.01,0,0,false,false,indonesian,,normal,false,false,false,,1683821227000
645d12996d0f2738e39ee29f,,77.6,95.24,82.4,74.98,97;2;0;0,time,15,-1,2,15,0,9.82,false,false,indonesian,,normal,false,false,false,,1683821209000
645b7b706d0f2738e3bc2d6b,,75.2,89.52,82.4,71.91,94;8;0;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1683716976000
645b7b5f6d0f2738e3bc2cec,,62.36,91.75,76.75,56.72,78;4;1;2,time,15,-1,1,15.01,0,0.93,false,false,indonesian,,normal,false,false,false,,1683716959000
645b7b4d6d0f2738e3bc2c5b,,65.51,89.22,79.89,69.06,82;5;1;2,time,15,-1,2,15.02,0,11.17,false,false,indonesian,,normal,false,false,false,,1683716941000
645b67f96d0f2738e39c7e72,,76.8,97.96,76.8,72.13,96;0;0;0,time,15,-1,2,15,0,7.95,false,false,indonesian,,normal,false,false,false,,1683711993000
645b67de6d0f2738e39c7d9d,,70.35,94.74,70.35,59.39,88;0;0;0,time,15,-1,1,15.01,0,1.93,false,false,indonesian,,normal,false,false,false,,1683711966000
645b46626d0f2738e35d3a5a,,63.96,89.69,74.35,66.19,80;5;0;0,time,15,-1,8,15.01,0,22.22,false,false,indonesian,,normal,false,false,false,,1683703393000
645552348723e138c407121c,,56,89.9,77.6,70.31,70;3;1;1,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1683313204000
645552238723e138c403f83c,,60.8,87.78,65.6,58.31,76;2;0;0,time,15,-1,1,15,0,2.18,false,false,indonesian,,normal,false,false,false,,1683313187000
645552108723e138c403f757,,55.16,87.34,55.16,51.81,69;0;0;0,time,15,-1,2,15.01,0,2.54,false,false,indonesian,,normal,false,false,false,,1683313168000
6455513d8723e138c403ee8a,,64.8,92.05,64.8,76,81;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1683312957000
645551228723e138c403ed7d,,81.55,98.1,81.55,71.43,102;0;0;0,time,15,-1,2,15.01,0,11.79,false,false,indonesian,,normal,false,false,false,,1683312930000
644b871a8b42543b3798f5ea,,59.16,91.46,59.16,53.37,74;0;0;0,time,15,-1,2,15.01,0,11.22,false,false,indonesian,,normal,false,false,false,,1682671386000
644b86fc8b42543b3798f4f4,,71.95,94.74,71.95,68.6,90;0;0;0,time,15,-1,2,15.01,0,4.72,false,false,indonesian,,normal,false,false,false,,1682671356000
644811d08b42543b377c2014,,82.4,99.04,82.4,86.61,103;0;0;0,time,15,-1,5,15,0,18.34,false,false,indonesian,,normal,false,false,false,,1682444752000
644811a78b42543b377c1e35,,63.2,89.77,64,67.15,79;1;0;0,time,15,-1,2,15,0,5.26,false,false,indonesian,,normal,false,false,false,,1682444711000
64480d078b42543b376fac69,,67.11,95.45,67.11,56.09,84;0;0;0,time,15,-1,4,15.02,0,44.11,false,false,indonesian,,normal,false,false,false,,1682443527000
64480cc48b42543b376fa912,,61.58,91.23,61.58,58.48,154;0;0;0,time,30,-1,3,30.01,0,6.43,false,false,indonesian,,normal,false,false,false,,1682443460000
64456c1ce695bdeb268c2d6f,,65.18,92.66,65.18,64.36,163;0;0;0,time,30,-1,19,30.01,0,122.72,false,false,indonesian,,normal,false,false,false,,1682271260000
64456b41e695bdeb268c26ed,true,67.19,94.44,67.19,67.52,336;0;0;0,time,60,-1,5,60.01,0,18.3,false,false,indonesian,,normal,false,false,false,,1682271041000
64456adde695bdeb26860c30,,78.4,98.99,78.4,71.9,98;0;0;0,time,15,-1,0,15,0,0,false,false,indonesian,,normal,false,false,false,,1682270941000
64456ab9e695bdeb26860b11,,79.2,97.06,79.2,75.87,99;0;0;0,time,15,-1,1,15,0,0.1,false,false,indonesian,,normal,false,false,false,,1682270905000
64456aa7e695bdeb26860a68,,68.75,94.79,74.35,73.98,86;1;0;0,time,15,-1,2,15.01,0,4.81,false,false,indonesian,,normal,false,false,false,,1682270887000
64456a8fe695bdeb268609a9,,76,95.15,80.8,72.44,95;2;0;0,time,15,-1,5,15,0,11.9,false,false,indonesian,,normal,false,false,false,,1682270863000
64424388fe172b1e191f609f,true,89.54,99.12,89.54,80.69,112;0;0;0,time,15,-1,3,15.01,0,6.3,false,false,indonesian,,normal,false,false,false,,1682064264000
64423b88fe172b1e19130311,,59.92,93.02,64.71,57.34,75;3;0;3,time,15,-1,6,15.02,0,17.42,false,false,indonesian,,normal,false,false,false,,1682062216000
64423b5bfe172b1e190cee3d,true,66.78,94.35,66.78,63.83,167;0;0;0,time,30,-1,3,30.01,0,12.78,false,false,indonesian,,normal,false,false,false,,1682062171000
64423b2bfe172b1e190ceccc,,67.2,93.33,67.2,67.23,84;0;0;0,time,15,-1,2,15,0,15.88,false,false,indonesian,,normal,false,false,false,,1682062123000
64423b08fe172b1e190cebd3,,74.4,93.94,74.4,67.84,93;0;0;0,time,15,-1,3,15,0,7.02,false,false,indonesian,,normal,false,false,false,,1682062088000
64423aedfe172b1e190ceb21,,64.8,97.65,64.8,56.5,81;0;0;0,time,15,-1,13,15,0,61.02,false,false,indonesian,,normal,false,false,false,,1682062061000
6440f090003d99060835b8e3,true,55.58,90.64,65.78,63.62,278;16;0;4,time,60,-1,0,60.02,0,0,false,false,indonesian,,normal,false,false,false,,1681977488000
643923c8b32f409c52956189,true,64.4,90.96,64.4,62.28,161;0;0;0,time,30,-1,6,30,0,20.45,false,false,indonesian,,normal,false,false,false,,1681466312000
6439238ab32f409c52955fc9,,70.35,94.68,70.35,67.32,88;0;0;0,time,15,-1,6,15.01,0,36.38,false,false,indonesian,,normal,false,false,false,,1681466250000
64391cb5b32f409c528921f6,,76.75,97.96,76.75,76.38,96;0;0;0,time,15,-1,5,15.01,0,26.05,false,false,indonesian,,normal,false,false,false,,1681464501000
64391c86b32f409c52892090,,74.35,96.15,79.15,67.15,93;5;1;0,time,15,-1,8,15.01,0,33.18,false,false,indonesian,,normal,false,false,false,,1681464454000
64391c32b32f409c52891dfc,,76,95.05,76,73.18,95;0;0;0,time,15,-1,20,15,0,39.14,false,false,indonesian,,normal,false,false,false,,1681464370000
64391bd3b32f409c52891afd,true,80.8,98.06,80.8,71.93,101;0;0;0,time,15,-1,1,15,0,5.9,false,false,indonesian,,normal,false,false,false,,1681464275000